Date,Hour,Zone_Name,Feeder_ID,Energy_Consumption_kWh,Grid_Voltage,Power_Cut_Flag
2025-01-25,5,Viman Nagar,MSEDCL_Vim_F1,1688.54,240.09,0
2025-01-25,6,Hinjewadi,MSEDCL_Hin_F1,1711.32,235.5,0
2025-01-25,6,Kothrud,MSEDCL_Kot_F1,1184.44,243.71,0
2025-01-25,6,Swargate,MSEDCL_Swa_F1,848.4,231.64,0
2025-01-25,6,Koregaon Park,MSEDCL_Kor_F1,1050.17,239.98,0
2025-01-25,6,Hadapsar,MSEDCL_Had_F1,1034.51,236.71,0
2025-01-25,6,Viman Nagar,MSEDCL_Vim_F1,1363.26,242.22,0
2025-01-25,7,Hinjewadi,MSEDCL_Hin_F1,1309.43,244.7,0
2025-01-25,7,Kothrud,MSEDCL_Kot_F1,1023.05,236.56,0
2025-01-25,7,Swargate,MSEDCL_Swa_F1,755.43,228.02,0
2025-01-25,7,Koregaon Park,MSEDCL_Kor_F1,859.65,238.02,0
2025-01-25,7,Hadapsar,MSEDCL_Had_F1,820.34,245.22,0
2025-01-25,7,Viman Nagar,MSEDCL_Vim_F1,1520.53,243.91,0
2025-01-25,8,Hinjewadi,MSEDCL_Hin_F1,1553.38,245.99,0
2025-01-25,8,Kothrud,MSEDCL_Kot_F1,906.48,237.83,0
2025-01-25,8,Swargate,MSEDCL_Swa_F1,987.44,237.62,0
2025-01-25,8,Koregaon Park,MSEDCL_Kor_F1,982.76,245.28,0
2025-01-25,8,Hadapsar,MSEDCL_Had_F1,1161.24,246.58,0
2025-01-25,8,Viman Nagar,MSEDCL_Vim_F1,1390.21,232.21,0
2025-01-25,9,Hinjewadi,MSEDCL_Hin_F1,5299.79,237.45,0
2025-01-25,9,Kothrud,MSEDCL_Kot_F1,1002.99,235.15,0
2025-01-25,9,Swargate,MSEDCL_Swa_F1,915.89,247.17,0
2025-01-25,9,Koregaon Park,MSEDCL_Kor_F1,983.88,239.63,0
2025-01-25,9,Hadapsar,MSEDCL_Had_F1,1106.23,240.12,0
2025-01-25,9,Viman Nagar,MSEDCL_Vim_F1,4343.42,237.92,0
2025-01-25,10,Hinjewadi,MSEDCL_Hin_F1,4450.96,238.06,0
2025-01-25,10,Kothrud,MSEDCL_Kot_F1,951.94,245.79,0
2025-01-25,10,Swargate,MSEDCL_Swa_F1,993.35,244.0,0
2025-01-25,10,Koregaon Park,MSEDCL_Kor_F1,1111.34,242.46,0
2025-01-25,10,Hadapsar,MSEDCL_Had_F1,988.09,238.5,0
2025-01-25,10,Viman Nagar,MSEDCL_Vim_F1,5255.26,236.42,0
2025-01-25,11,Hinjewadi,MSEDCL_Hin_F1,5502.48,240.27,0
2025-01-25,11,Kothrud,MSEDCL_Kot_F1,984.45,240.58,0
2025-01-25,11,Swargate,MSEDCL_Swa_F1,971.86,243.34,0
2025-01-25,11,Koregaon Park,MSEDCL_Kor_F1,1068.8,241.11,0
2025-01-25,11,Hadapsar,MSEDCL_Had_F1,946.58,241.19,0
2025-01-25,11,Viman Nagar,MSEDCL_Vim_F1,4872.3,236.21,0
2025-01-25,12,Hinjewadi,MSEDCL_Hin_F1,4640.25,247.03,0
2025-01-25,12,Kothrud,MSEDCL_Kot_F1,974.93,236.62,0
2025-01-25,12,Swargate,MSEDCL_Swa_F1,895.77,238.18,0
2025-01-25,12,Koregaon Park,MSEDCL_Kor_F1,933.73,244.66,0
2025-01-25,12,Hadapsar,MSEDCL_Had_F1,845.11,234.25,0
2025-01-25,12,Viman Nagar,MSEDCL_Vim_F1,5043.04,242.75,0
2025-01-25,13,Hinjewadi,MSEDCL_Hin_F1,5456.03,247.78,0
2025-01-25,13,Kothrud,MSEDCL_Kot_F1,994.47,240.07,0
2025-01-25,13,Swargate,MSEDCL_Swa_F1,1150.24,235.18,0
2025-01-25,13,Koregaon Park,MSEDCL_Kor_F1,994.01,246.12,0
2025-01-25,13,Hadapsar,MSEDCL_Had_F1,1047.77,242.92,0
2025-01-25,13,Viman Nagar,MSEDCL_Vim_F1,4926.61,246.45,0
2025-01-25,14,Hinjewadi,MSEDCL_Hin_F1,4482.31,236.9,0
2025-01-25,14,Kothrud,MSEDCL_Kot_F1,987.81,241.15,0
2025-01-25,14,Swargate,MSEDCL_Swa_F1,1061.08,247.54,0
2025-01-25,14,Koregaon Park,MSEDCL_Kor_F1,971.5,248.14,0
2025-01-25,14,Hadapsar,MSEDCL_Had_F1,915.0,240.09,0
2025-01-25,14,Viman Nagar,MSEDCL_Vim_F1,4892.68,236.15,0
2025-01-25,15,Hinjewadi,MSEDCL_Hin_F1,5620.89,242.55,0
2025-01-25,15,Kothrud,MSEDCL_Kot_F1,1021.99,235.22,0
2025-01-25,15,Swargate,MSEDCL_Swa_F1,1110.32,242.71,0
2025-01-25,15,Koregaon Park,MSEDCL_Kor_F1,832.33,234.52,0
2025-01-25,15,Hadapsar,MSEDCL_Had_F1,1008.79,233.93,0
2025-01-25,15,Viman Nagar,MSEDCL_Vim_F1,4770.6,234.74,0
2025-01-25,16,Hinjewadi,MSEDCL_Hin_F1,5094.87,244.2,0
2025-01-25,16,Kothrud,MSEDCL_Kot_F1,1142.3,236.99,0
2025-01-25,16,Swargate,MSEDCL_Swa_F1,849.2,237.88,0
2025-01-25,16,Koregaon Park,MSEDCL_Kor_F1,1011.44,236.72,0
2025-01-25,16,Hadapsar,MSEDCL_Had_F1,838.77,247.99,0
2025-01-25,16,Viman Nagar,MSEDCL_Vim_F1,4782.97,232.71,0
2025-01-25,17,Hinjewadi,MSEDCL_Hin_F1,4726.38,247.22,0
2025-01-25,17,Kothrud,MSEDCL_Kot_F1,931.16,242.7,0
2025-01-25,17,Swargate,MSEDCL_Swa_F1,971.34,246.13,0
2025-01-25,17,Koregaon Park,MSEDCL_Kor_F1,1081.36,236.31,0
2025-01-25,17,Hadapsar,MSEDCL_Had_F1,1099.78,236.86,0
2025-01-25,17,Viman Nagar,MSEDCL_Vim_F1,5289.03,237.17,0
2025-01-25,18,Hinjewadi,MSEDCL_Hin_F1,5163.11,239.91,0
2025-01-25,18,Kothrud,MSEDCL_Kot_F1,2504.46,243.09,0
2025-01-25,18,Swargate,MSEDCL_Swa_F1,2783.39,246.08,0
2025-01-25,18,Koregaon Park,MSEDCL_Kor_F1,2192.92,244.68,0
2025-01-25,18,Hadapsar,MSEDCL_Had_F1,3064.51,235.36,0
2025-01-25,18,Viman Nagar,MSEDCL_Vim_F1,5119.22,244.76,0
2025-01-25,19,Hinjewadi,MSEDCL_Hin_F1,4592.55,236.78,0
2025-01-25,19,Kothrud,MSEDCL_Kot_F1,3094.31,233.71,0
2025-01-25,19,Swargate,MSEDCL_Swa_F1,2535.75,239.71,0
2025-01-25,19,Koregaon Park,MSEDCL_Kor_F1,2734.15,229.49,0
2025-01-25,19,Hadapsar,MSEDCL_Had_F1,2869.4,238.62,0
2025-01-25,19,Viman Nagar,MSEDCL_Vim_F1,5328.98,239.48,0
2025-01-25,20,Hinjewadi,MSEDCL_Hin_F1,1553.05,243.81,0
2025-01-25,20,Kothrud,MSEDCL_Kot_F1,2386.33,247.02,0
2025-01-25,20,Swargate,MSEDCL_Swa_F1,3048.34,243.91,0
2025-01-25,20,Koregaon Park,MSEDCL_Kor_F1,3214.79,245.27,0
2025-01-25,20,Hadapsar,MSEDCL_Had_F1,2813.16,227.85,0
2025-01-25,20,Viman Nagar,MSEDCL_Vim_F1,1644.66,247.56,0
2025-01-25,21,Hinjewadi,MSEDCL_Hin_F1,1582.13,235.35,0
2025-01-25,21,Kothrud,MSEDCL_Kot_F1,2893.65,235.57,0
2025-01-25,21,Swargate,MSEDCL_Swa_F1,2841.97,234.96,0
2025-01-25,21,Koregaon Park,MSEDCL_Kor_F1,3069.46,242.05,0
2025-01-25,21,Hadapsar,MSEDCL_Had_F1,2427.67,244.01,0
2025-01-25,21,Viman Nagar,MSEDCL_Vim_F1,1616.18,245.9,0
2025-01-25,22,Hinjewadi,MSEDCL_Hin_F1,1518.29,237.05,0
2025-01-25,22,Kothrud,MSEDCL_Kot_F1,2940.46,248.72,0
2025-01-25,22,Swargate,MSEDCL_Swa_F1,2339.29,240.07,0
2025-01-25,22,Koregaon Park,MSEDCL_Kor_F1,2696.6,242.64,0
2025-01-25,22,Hadapsar,MSEDCL_Had_F1,2424.82,242.61,0
2025-01-25,22,Viman Nagar,MSEDCL_Vim_F1,1581.93,232.84,0
2025-01-25,23,Hinjewadi,MSEDCL_Hin_F1,1824.8,247.03,0
2025-01-25,23,Kothrud,MSEDCL_Kot_F1,3467.05,248.99,0
2025-01-25,23,Swargate,MSEDCL_Swa_F1,2571.07,244.64,0
2025-01-25,23,Koregaon Park,MSEDCL_Kor_F1,2641.69,233.5,0
2025-01-25,23,Hadapsar,MSEDCL_Had_F1,2661.51,239.71,0
2025-01-25,23,Viman Nagar,MSEDCL_Vim_F1,1263.88,233.96,0
2025-01-26,0,Hinjewadi,MSEDCL_Hin_F1,1329.12,239.88,0
2025-01-26,0,Kothrud,MSEDCL_Kot_F1,1053.94,234.33,0
2025-01-26,0,Swargate,MSEDCL_Swa_F1,1102.88,233.27,0
2025-01-26,0,Koregaon Park,MSEDCL_Kor_F1,913.13,241.91,0
2025-01-26,0,Hadapsar,MSEDCL_Had_F1,870.75,241.88,0
2025-01-26,0,Viman Nagar,MSEDCL_Vim_F1,1367.43,237.49,0
2025-01-26,1,Hinjewadi,MSEDCL_Hin_F1,1409.99,237.33,0
2025-01-26,1,Kothrud,MSEDCL_Kot_F1,1084.98,234.65,0
2025-01-26,1,Swargate,MSEDCL_Swa_F1,1016.45,241.9,0
2025-01-26,1,Koregaon Park,MSEDCL_Kor_F1,964.26,231.12,0
2025-01-26,1,Hadapsar,MSEDCL_Had_F1,1123.93,228.6,0
2025-01-26,1,Viman Nagar,MSEDCL_Vim_F1,1206.26,237.28,0
2025-01-26,2,Hinjewadi,MSEDCL_Hin_F1,1619.28,245.1,0
2025-01-26,2,Kothrud,MSEDCL_Kot_F1,872.15,242.62,0
2025-01-26,2,Swargate,MSEDCL_Swa_F1,899.53,247.98,0
2025-01-26,2,Koregaon Park,MSEDCL_Kor_F1,900.24,230.33,0
2025-01-26,2,Hadapsar,MSEDCL_Had_F1,983.83,237.42,0
2025-01-26,2,Viman Nagar,MSEDCL_Vim_F1,1333.93,242.33,0
2025-01-26,3,Hinjewadi,MSEDCL_Hin_F1,1310.8,238.12,0
2025-01-26,3,Kothrud,MSEDCL_Kot_F1,917.97,229.71,0
2025-01-26,3,Swargate,MSEDCL_Swa_F1,1046.21,238.37,0
2025-01-26,3,Koregaon Park,MSEDCL_Kor_F1,1157.2,245.65,0
2025-01-26,3,Hadapsar,MSEDCL_Had_F1,1023.93,236.34,0
2025-01-26,3,Viman Nagar,MSEDCL_Vim_F1,1716.93,237.46,0
2025-01-26,4,Hinjewadi,MSEDCL_Hin_F1,1591.87,229.19,0
2025-01-26,4,Kothrud,MSEDCL_Kot_F1,1134.76,242.3,0
2025-01-26,4,Swargate,MSEDCL_Swa_F1,886.61,236.25,0
2025-01-26,4,Koregaon Park,MSEDCL_Kor_F1,1066.14,248.21,0
2025-01-26,4,Hadapsar,MSEDCL_Had_F1,1048.42,240.89,0
2025-01-26,4,Viman Nagar,MSEDCL_Vim_F1,1158.6,242.7,0
2025-01-26,5,Hinjewadi,MSEDCL_Hin_F1,1594.6,244.15,0
2025-01-26,5,Kothrud,MSEDCL_Kot_F1,1186.61,241.11,0
2025-01-26,5,Swargate,MSEDCL_Swa_F1,1044.9,241.68,0
2025-01-26,5,Koregaon Park,MSEDCL_Kor_F1,1035.57,236.4,0
2025-01-26,5,Hadapsar,MSEDCL_Had_F1,1060.2,241.0,0
2025-01-26,5,Viman Nagar,MSEDCL_Vim_F1,1157.78,239.05,0
2025-01-26,6,Hinjewadi,MSEDCL_Hin_F1,1520.69,234.72,0
2025-01-26,6,Kothrud,MSEDCL_Kot_F1,928.26,243.85,0
2025-01-26,6,Swargate,MSEDCL_Swa_F1,1100.45,236.07,0
2025-01-26,6,Koregaon Park,MSEDCL_Kor_F1,1028.2,235.62,0
2025-01-26,6,Hadapsar,MSEDCL_Had_F1,1196.95,240.27,0
2025-01-26,6,Viman Nagar,MSEDCL_Vim_F1,1533.34,238.01,0
2025-01-26,7,Hinjewadi,MSEDCL_Hin_F1,1474.16,240.57,0
2025-01-26,7,Kothrud,MSEDCL_Kot_F1,948.41,241.08,0
2025-01-26,7,Swargate,MSEDCL_Swa_F1,1083.69,235.97,0
2025-01-26,7,Koregaon Park,MSEDCL_Kor_F1,834.94,237.75,0
2025-01-26,7,Hadapsar,MSEDCL_Had_F1,976.43,237.07,0
2025-01-26,7,Viman Nagar,MSEDCL_Vim_F1,1620.11,243.1,0
2025-01-26,8,Hinjewadi,MSEDCL_Hin_F1,1612.47,240.82,0
2025-01-26,8,Kothrud,MSEDCL_Kot_F1,1148.72,246.35,0
2025-01-26,8,Swargate,MSEDCL_Swa_F1,909.2,243.39,0
2025-01-26,8,Koregaon Park,MSEDCL_Kor_F1,1099.45,238.58,0
2025-01-26,8,Hadapsar,MSEDCL_Had_F1,1053.67,237.83,0
2025-01-26,8,Viman Nagar,MSEDCL_Vim_F1,1491.6,237.09,0
2025-01-26,9,Hinjewadi,MSEDCL_Hin_F1,4979.35,238.31,0
2025-01-26,9,Kothrud,MSEDCL_Kot_F1,958.14,233.96,0
2025-01-26,9,Swargate,MSEDCL_Swa_F1,754.7,238.02,0
2025-01-26,9,Koregaon Park,MSEDCL_Kor_F1,1010.61,237.45,0
2025-01-26,9,Hadapsar,MSEDCL_Had_F1,1188.38,237.31,0
2025-01-26,9,Viman Nagar,MSEDCL_Vim_F1,5490.69,229.64,0
2025-01-26,10,Hinjewadi,MSEDCL_Hin_F1,5951.81,240.06,0
2025-01-26,10,Kothrud,MSEDCL_Kot_F1,889.42,241.19,0
2025-01-26,10,Swargate,MSEDCL_Swa_F1,890.12,238.2,0
2025-01-26,10,Koregaon Park,MSEDCL_Kor_F1,1120.36,236.96,0
2025-01-26,10,Hadapsar,MSEDCL_Had_F1,1012.42,230.85,0
2025-01-26,10,Viman Nagar,MSEDCL_Vim_F1,4735.84,233.35,0
2025-01-26,11,Hinjewadi,MSEDCL_Hin_F1,4948.57,246.38,0
2025-01-26,11,Kothrud,MSEDCL_Kot_F1,1198.73,241.02,0
2025-01-26,11,Swargate,MSEDCL_Swa_F1,1040.49,241.55,0
2025-01-26,11,Koregaon Park,MSEDCL_Kor_F1,1180.38,248.92,0
2025-01-26,11,Hadapsar,MSEDCL_Had_F1,1034.85,243.03,0
2025-01-26,11,Viman Nagar,MSEDCL_Vim_F1,5468.88,240.39,0
2025-01-26,12,Hinjewadi,MSEDCL_Hin_F1,5295.43,239.95,0
2025-01-26,12,Kothrud,MSEDCL_Kot_F1,1049.18,245.15,0
2025-01-26,12,Swargate,MSEDCL_Swa_F1,905.15,239.15,0
2025-01-26,12,Koregaon Park,MSEDCL_Kor_F1,1057.03,242.83,0
2025-01-26,12,Hadapsar,MSEDCL_Had_F1,1029.08,237.67,0
2025-01-26,12,Viman Nagar,MSEDCL_Vim_F1,5551.67,238.73,0
2025-01-26,13,Hinjewadi,MSEDCL_Hin_F1,4535.6,242.81,0
2025-01-26,13,Kothrud,MSEDCL_Kot_F1,994.72,236.53,0
2025-01-26,13,Swargate,MSEDCL_Swa_F1,1015.3,236.24,0
2025-01-26,13,Koregaon Park,MSEDCL_Kor_F1,902.74,240.81,0
2025-01-26,13,Hadapsar,MSEDCL_Had_F1,1054.55,234.38,0
2025-01-26,13,Viman Nagar,MSEDCL_Vim_F1,4519.79,229.04,0
2025-01-26,14,Hinjewadi,MSEDCL_Hin_F1,5450.48,240.36,0
2025-01-26,14,Kothrud,MSEDCL_Kot_F1,1000.32,235.78,0
2025-01-26,14,Swargate,MSEDCL_Swa_F1,1043.7,242.85,0
2025-01-26,14,Koregaon Park,MSEDCL_Kor_F1,1034.2,246.17,0
2025-01-26,14,Hadapsar,MSEDCL_Had_F1,1176.16,239.32,0
2025-01-26,14,Viman Nagar,MSEDCL_Vim_F1,5575.29,242.36,0
2025-01-26,15,Hinjewadi,MSEDCL_Hin_F1,4744.51,245.82,0
2025-01-26,15,Kothrud,MSEDCL_Kot_F1,995.79,243.89,0
2025-01-26,15,Swargate,MSEDCL_Swa_F1,930.79,244.52,0
2025-01-26,15,Koregaon Park,MSEDCL_Kor_F1,818.38,240.69,0
2025-01-26,15,Hadapsar,MSEDCL_Had_F1,994.79,243.87,0
2025-01-26,15,Viman Nagar,MSEDCL_Vim_F1,5537.95,244.78,0
2025-01-26,16,Hinjewadi,MSEDCL_Hin_F1,4394.17,243.14,0
2025-01-26,16,Kothrud,MSEDCL_Kot_F1,1118.58,236.94,0
2025-01-26,16,Swargate,MSEDCL_Swa_F1,1079.98,239.84,0
2025-01-26,16,Koregaon Park,MSEDCL_Kor_F1,904.9,242.83,0
2025-01-26,16,Hadapsar,MSEDCL_Had_F1,929.94,236.02,0
2025-01-26,16,Viman Nagar,MSEDCL_Vim_F1,5038.31,235.25,0
2025-01-26,17,Hinjewadi,MSEDCL_Hin_F1,4780.64,240.33,0
2025-01-26,17,Kothrud,MSEDCL_Kot_F1,1149.59,242.68,0
2025-01-26,17,Swargate,MSEDCL_Swa_F1,871.08,245.74,0
2025-01-26,17,Koregaon Park,MSEDCL_Kor_F1,895.15,246.13,0
2025-01-26,17,Hadapsar,MSEDCL_Had_F1,970.12,245.45,0
2025-01-26,17,Viman Nagar,MSEDCL_Vim_F1,5390.93,243.98,0
2025-01-26,18,Hinjewadi,MSEDCL_Hin_F1,4375.07,245.74,0
2025-01-26,18,Kothrud,MSEDCL_Kot_F1,2704.74,239.94,0
2025-01-26,18,Swargate,MSEDCL_Swa_F1,3144.4,247.34,0
2025-01-26,18,Koregaon Park,MSEDCL_Kor_F1,2833.18,238.56,0
2025-01-26,18,Hadapsar,MSEDCL_Had_F1,2132.62,235.7,0
2025-01-26,18,Viman Nagar,MSEDCL_Vim_F1,4930.15,238.19,0
2025-01-26,19,Hinjewadi,MSEDCL_Hin_F1,4825.6,248.62,0
2025-01-26,19,Kothrud,MSEDCL_Kot_F1,3157.23,241.45,0
2025-01-26,19,Swargate,MSEDCL_Swa_F1,3163.25,237.0,0
2025-01-26,19,Koregaon Park,MSEDCL_Kor_F1,3050.33,243.72,0
2025-01-26,19,Hadapsar,MSEDCL_Had_F1,2999.21,238.67,0
2025-01-26,19,Viman Nagar,MSEDCL_Vim_F1,5145.64,250.0,0
2025-01-26,20,Hinjewadi,MSEDCL_Hin_F1,1398.58,230.17,0
2025-01-26,20,Kothrud,MSEDCL_Kot_F1,3211.47,247.39,0
2025-01-26,20,Swargate,MSEDCL_Swa_F1,3296.6,236.46,0
2025-01-26,20,Koregaon Park,MSEDCL_Kor_F1,3243.16,242.03,0
2025-01-26,20,Hadapsar,MSEDCL_Had_F1,2772.96,242.19,0
2025-01-26,20,Viman Nagar,MSEDCL_Vim_F1,1431.1,245.47,0
2025-01-26,21,Hinjewadi,MSEDCL_Hin_F1,1198.34,238.72,0
2025-01-26,21,Kothrud,MSEDCL_Kot_F1,2411.22,242.36,0
2025-01-26,21,Swargate,MSEDCL_Swa_F1,2970.32,236.33,0
2025-01-26,21,Koregaon Park,MSEDCL_Kor_F1,3032.98,244.96,0
2025-01-26,21,Hadapsar,MSEDCL_Had_F1,3809.22,238.93,0
2025-01-26,21,Viman Nagar,MSEDCL_Vim_F1,1705.8,232.94,0
2025-01-26,22,Hinjewadi,MSEDCL_Hin_F1,1643.42,236.29,0
2025-01-26,22,Kothrud,MSEDCL_Kot_F1,2837.4,237.76,0
2025-01-26,22,Swargate,MSEDCL_Swa_F1,2963.39,246.25,0
2025-01-26,22,Koregaon Park,MSEDCL_Kor_F1,3397.11,239.23,0
2025-01-26,22,Hadapsar,MSEDCL_Had_F1,3110.32,240.53,0
2025-01-26,22,Viman Nagar,MSEDCL_Vim_F1,1580.47,236.24,0
2025-01-26,23,Hinjewadi,MSEDCL_Hin_F1,1559.43,250.81,0
2025-01-26,23,Kothrud,MSEDCL_Kot_F1,2800.13,233.05,0
2025-01-26,23,Swargate,MSEDCL_Swa_F1,2872.79,244.27,0
2025-01-26,23,Koregaon Park,MSEDCL_Kor_F1,2758.22,239.83,0
2025-01-26,23,Hadapsar,MSEDCL_Had_F1,3552.6,245.48,0
2025-01-26,23,Viman Nagar,MSEDCL_Vim_F1,1533.44,239.46,0
2025-01-27,0,Hinjewadi,MSEDCL_Hin_F1,1472.66,237.99,0
2025-01-27,0,Kothrud,MSEDCL_Kot_F1,942.49,232.92,0
2025-01-27,0,Swargate,MSEDCL_Swa_F1,971.26,242.52,0
2025-01-27,0,Koregaon Park,MSEDCL_Kor_F1,976.18,237.41,0
2025-01-27,0,Hadapsar,MSEDCL_Had_F1,911.1,240.19,0
2025-01-27,0,Viman Nagar,MSEDCL_Vim_F1,1955.63,246.77,0
2025-01-27,1,Hinjewadi,MSEDCL_Hin_F1,1229.9,236.36,0
2025-01-27,1,Kothrud,MSEDCL_Kot_F1,972.4,242.7,0
2025-01-27,1,Swargate,MSEDCL_Swa_F1,846.03,236.65,0
2025-01-27,1,Koregaon Park,MSEDCL_Kor_F1,939.8,243.28,0
2025-01-27,1,Hadapsar,MSEDCL_Had_F1,760.92,251.6,0
2025-01-27,1,Viman Nagar,MSEDCL_Vim_F1,1641.66,231.45,0
2025-01-27,2,Hinjewadi,MSEDCL_Hin_F1,1399.96,232.04,0
2025-01-27,2,Kothrud,MSEDCL_Kot_F1,998.25,230.92,0
2025-01-27,2,Swargate,MSEDCL_Swa_F1,952.58,235.56,0
2025-01-27,2,Koregaon Park,MSEDCL_Kor_F1,948.35,234.22,0
2025-01-27,2,Hadapsar,MSEDCL_Had_F1,1122.17,228.72,0
2025-01-27,2,Viman Nagar,MSEDCL_Vim_F1,1332.81,243.54,0
2025-01-27,3,Hinjewadi,MSEDCL_Hin_F1,1687.11,246.22,0
2025-01-27,3,Kothrud,MSEDCL_Kot_F1,1078.74,242.67,0
2025-01-27,3,Swargate,MSEDCL_Swa_F1,1093.94,229.96,0
2025-01-27,3,Koregaon Park,MSEDCL_Kor_F1,990.39,246.94,0
2025-01-27,3,Hadapsar,MSEDCL_Had_F1,1083.67,243.93,0
2025-01-27,3,Viman Nagar,MSEDCL_Vim_F1,1579.82,242.51,0
2025-01-27,4,Hinjewadi,MSEDCL_Hin_F1,1575.21,241.43,0
2025-01-27,4,Kothrud,MSEDCL_Kot_F1,1136.53,243.49,0
2025-01-27,4,Swargate,MSEDCL_Swa_F1,1058.22,236.8,0
2025-01-27,4,Koregaon Park,MSEDCL_Kor_F1,1001.63,241.77,0
2025-01-27,4,Hadapsar,MSEDCL_Had_F1,839.74,235.59,0
2025-01-27,4,Viman Nagar,MSEDCL_Vim_F1,1735.56,236.56,0
2025-01-27,5,Hinjewadi,MSEDCL_Hin_F1,1845.11,243.68,0
2025-01-27,5,Kothrud,MSEDCL_Kot_F1,913.66,237.23,0
2025-01-27,5,Swargate,MSEDCL_Swa_F1,983.81,243.9,0
2025-01-27,5,Koregaon Park,MSEDCL_Kor_F1,902.41,245.04,0
2025-01-27,5,Hadapsar,MSEDCL_Had_F1,1009.42,236.61,0
2025-01-27,5,Viman Nagar,MSEDCL_Vim_F1,1177.76,238.26,0
2025-01-27,6,Hinjewadi,MSEDCL_Hin_F1,1329.54,253.25,0
2025-01-27,6,Kothrud,MSEDCL_Kot_F1,1082.04,236.95,0
2025-01-27,6,Swargate,MSEDCL_Swa_F1,1069.09,229.46,0
2025-01-27,6,Koregaon Park,MSEDCL_Kor_F1,1024.65,246.49,0
2025-01-27,6,Hadapsar,MSEDCL_Had_F1,1100.49,236.66,0
2025-01-27,6,Viman Nagar,MSEDCL_Vim_F1,1552.94,235.45,0
2025-01-27,7,Hinjewadi,MSEDCL_Hin_F1,1623.76,237.14,0
2025-01-27,7,Kothrud,MSEDCL_Kot_F1,1082.66,234.74,0
2025-01-27,7,Swargate,MSEDCL_Swa_F1,958.67,240.02,0
2025-01-27,7,Koregaon Park,MSEDCL_Kor_F1,1070.86,233.42,0
2025-01-27,7,Hadapsar,MSEDCL_Had_F1,883.74,240.83,0
2025-01-27,7,Viman Nagar,MSEDCL_Vim_F1,1195.79,243.68,0
2025-01-27,8,Hinjewadi,MSEDCL_Hin_F1,1669.49,243.56,0
2025-01-27,8,Kothrud,MSEDCL_Kot_F1,1250.04,240.78,0
2025-01-27,8,Swargate,MSEDCL_Swa_F1,963.48,240.66,0
2025-01-27,8,Koregaon Park,MSEDCL_Kor_F1,1022.33,232.7,0
2025-01-27,8,Hadapsar,MSEDCL_Had_F1,750.43,237.44,0
2025-01-27,8,Viman Nagar,MSEDCL_Vim_F1,1688.35,236.94,0
2025-01-27,9,Hinjewadi,MSEDCL_Hin_F1,4912.23,241.6,0
2025-01-27,9,Kothrud,MSEDCL_Kot_F1,1011.06,241.77,0
2025-01-27,9,Swargate,MSEDCL_Swa_F1,1151.39,235.28,0
2025-01-27,9,Koregaon Park,MSEDCL_Kor_F1,1011.84,232.71,0
2025-01-27,9,Hadapsar,MSEDCL_Had_F1,1054.19,242.98,0
2025-01-27,9,Viman Nagar,MSEDCL_Vim_F1,4951.58,249.87,0
2025-01-27,10,Hinjewadi,MSEDCL_Hin_F1,5550.84,242.21,0
2025-01-27,10,Kothrud,MSEDCL_Kot_F1,987.44,240.69,0
2025-01-27,10,Swargate,MSEDCL_Swa_F1,1043.77,239.29,0
2025-01-27,10,Koregaon Park,MSEDCL_Kor_F1,1072.97,243.89,0
2025-01-27,10,Hadapsar,MSEDCL_Had_F1,864.8,240.27,0
2025-01-27,10,Viman Nagar,MSEDCL_Vim_F1,4961.09,238.49,0
2025-01-27,11,Hinjewadi,MSEDCL_Hin_F1,4753.6,237.27,0
2025-01-27,11,Kothrud,MSEDCL_Kot_F1,983.81,240.71,0
2025-01-27,11,Swargate,MSEDCL_Swa_F1,1071.63,241.89,0
2025-01-27,11,Koregaon Park,MSEDCL_Kor_F1,1040.85,232.37,0
2025-01-27,11,Hadapsar,MSEDCL_Had_F1,956.84,238.53,0
2025-01-27,11,Viman Nagar,MSEDCL_Vim_F1,5525.35,244.62,0
2025-01-27,12,Hinjewadi,MSEDCL_Hin_F1,5019.99,238.52,0
2025-01-27,12,Kothrud,MSEDCL_Kot_F1,939.46,229.75,0
2025-01-27,12,Swargate,MSEDCL_Swa_F1,1286.21,246.94,0
2025-01-27,12,Koregaon Park,MSEDCL_Kor_F1,1048.03,237.59,0
2025-01-27,12,Hadapsar,MSEDCL_Had_F1,1080.76,245.11,0
2025-01-27,12,Viman Nagar,MSEDCL_Vim_F1,4663.39,232.63,0
2025-01-27,13,Hinjewadi,MSEDCL_Hin_F1,5169.86,245.31,0
2025-01-27,13,Kothrud,MSEDCL_Kot_F1,1029.3,240.19,0
2025-01-27,13,Swargate,MSEDCL_Swa_F1,876.11,238.65,0
2025-01-27,13,Koregaon Park,MSEDCL_Kor_F1,994.01,236.76,0
2025-01-27,13,Hadapsar,MSEDCL_Had_F1,1033.95,240.3,0
2025-01-27,13,Viman Nagar,MSEDCL_Vim_F1,5582.22,236.74,0
2025-01-27,14,Hinjewadi,MSEDCL_Hin_F1,5661.18,241.02,0
2025-01-27,14,Kothrud,MSEDCL_Kot_F1,983.18,235.87,0
2025-01-27,14,Swargate,MSEDCL_Swa_F1,906.29,252.23,0
2025-01-27,14,Koregaon Park,MSEDCL_Kor_F1,926.03,232.43,0
2025-01-27,14,Hadapsar,MSEDCL_Had_F1,901.65,238.26,0
2025-01-27,14,Viman Nagar,MSEDCL_Vim_F1,3903.78,236.4,0
