Date,Hour,Zone_Name,Junction_ID,Vehicle_Volume,Avg_Speed_Kmph,Congestion_Index
2025-01-23,12,Viman Nagar,VIM_J01,675,38,45
2025-01-23,13,Hinjewadi,HIN_J01,285,43,19
2025-01-23,13,Kothrud,KOT_J01,555,48,37
2025-01-23,13,Swargate,SWA_J01,720,59,48
2025-01-23,13,Koregaon Park,KOR_J01,615,47,41
2025-01-23,13,Hadapsar,HAD_J01,480,46,32
2025-01-23,13,Viman Nagar,VIM_J01,435,50,29
2025-01-23,14,Hinjewadi,HIN_J01,240,41,16
2025-01-23,14,Kothrud,KOT_J01,555,49,37
2025-01-23,14,Swargate,SWA_J01,450,53,30
2025-01-23,14,Koregaon Park,KOR_J01,150,55,10
2025-01-23,14,Hadapsar,HAD_J01,360,49,24
2025-01-23,14,Viman Nagar,VIM_J01,645,56,43
2025-01-23,15,Hinjewadi,HIN_J01,435,32,29
2025-01-23,15,Kothrud,KOT_J01,630,46,42
2025-01-23,15,Swargate,SWA_J01,375,59,25
2025-01-23,15,Koregaon Park,KOR_J01,480,30,32
2025-01-23,15,Hadapsar,HAD_J01,165,39,11
2025-01-23,15,Viman Nagar,VIM_J01,720,37,48
2025-01-23,16,Hinjewadi,HIN_J01,705,30,47
2025-01-23,16,Kothrud,KOT_J01,705,41,47
2025-01-23,16,Swargate,SWA_J01,690,48,46
2025-01-23,16,Koregaon Park,KOR_J01,285,59,19
2025-01-23,16,Hadapsar,HAD_J01,705,57,47
2025-01-23,16,Viman Nagar,VIM_J01,375,57,25
2025-01-23,17,Hinjewadi,HIN_J01,195,54,13
2025-01-23,17,Kothrud,KOT_J01,600,32,40
2025-01-23,17,Swargate,SWA_J01,360,43,24
2025-01-23,17,Koregaon Park,KOR_J01,195,57,13
2025-01-23,17,Hadapsar,HAD_J01,540,41,36
2025-01-23,17,Viman Nagar,VIM_J01,315,50,21
2025-01-23,18,Hinjewadi,HIN_J01,1305,13,87
2025-01-23,18,Kothrud,KOT_J01,645,50,43
2025-01-23,18,Swargate,SWA_J01,405,57,27
2025-01-23,18,Koregaon Park,KOR_J01,270,30,18
2025-01-23,18,Hadapsar,HAD_J01,1290,10,86
2025-01-23,18,Viman Nagar,VIM_J01,615,55,41
2025-01-23,19,Hinjewadi,HIN_J01,1290,6,86
2025-01-23,19,Kothrud,KOT_J01,735,47,49
2025-01-23,19,Swargate,SWA_J01,660,55,44
2025-01-23,19,Koregaon Park,KOR_J01,510,59,34
2025-01-23,19,Hadapsar,HAD_J01,1455,13,97
2025-01-23,19,Viman Nagar,VIM_J01,495,58,33
2025-01-23,20,Hinjewadi,HIN_J01,1275,9,85
2025-01-23,20,Kothrud,KOT_J01,225,30,15
2025-01-23,20,Swargate,SWA_J01,195,32,13
2025-01-23,20,Koregaon Park,KOR_J01,285,31,19
2025-01-23,20,Hadapsar,HAD_J01,1350,12,90
2025-01-23,20,Viman Nagar,VIM_J01,255,38,17
2025-01-23,21,Hinjewadi,HIN_J01,1335,12,89
2025-01-23,21,Kothrud,KOT_J01,420,49,28
2025-01-23,21,Swargate,SWA_J01,420,46,28
2025-01-23,21,Koregaon Park,KOR_J01,465,49,31
2025-01-23,21,Hadapsar,HAD_J01,1455,13,97
2025-01-23,21,Viman Nagar,VIM_J01,450,45,30
2025-01-23,22,Hinjewadi,HIN_J01,240,34,16
2025-01-23,22,Kothrud,KOT_J01,150,39,10
2025-01-23,22,Swargate,SWA_J01,615,47,41
2025-01-23,22,Koregaon Park,KOR_J01,555,31,37
2025-01-23,22,Hadapsar,HAD_J01,510,56,34
2025-01-23,22,Viman Nagar,VIM_J01,360,39,24
2025-01-23,23,Hinjewadi,HIN_J01,525,32,35
2025-01-23,23,Kothrud,KOT_J01,165,31,11
2025-01-23,23,Swargate,SWA_J01,465,38,31
2025-01-23,23,Koregaon Park,KOR_J01,165,52,11
2025-01-23,23,Hadapsar,HAD_J01,420,47,28
2025-01-23,23,Viman Nagar,VIM_J01,405,46,27
2025-01-24,0,Hinjewadi,HIN_J01,165,40,11
2025-01-24,0,Kothrud,KOT_J01,390,54,26
2025-01-24,0,Swargate,SWA_J01,645,51,43
2025-01-24,0,Koregaon Park,KOR_J01,315,35,21
2025-01-24,0,Hadapsar,HAD_J01,630,35,42
2025-01-24,0,Viman Nagar,VIM_J01,450,37,30
2025-01-24,1,Hinjewadi,HIN_J01,180,32,12
2025-01-24,1,Kothrud,KOT_J01,675,49,45
2025-01-24,1,Swargate,SWA_J01,180,43,12
2025-01-24,1,Koregaon Park,KOR_J01,315,33,21
2025-01-24,1,Hadapsar,HAD_J01,450,59,30
2025-01-24,1,Viman Nagar,VIM_J01,420,58,28
2025-01-24,2,Hinjewadi,HIN_J01,210,41,14
2025-01-24,2,Kothrud,KOT_J01,285,54,19
2025-01-24,2,Swargate,SWA_J01,195,49,13
2025-01-24,2,Koregaon Park,KOR_J01,285,36,19
2025-01-24,2,Hadapsar,HAD_J01,735,33,49
2025-01-24,2,Viman Nagar,VIM_J01,285,47,19
2025-01-24,3,Hinjewadi,HIN_J01,180,52,12
2025-01-24,3,Kothrud,KOT_J01,390,46,26
2025-01-24,3,Swargate,SWA_J01,720,54,48
2025-01-24,3,Koregaon Park,KOR_J01,375,51,25
2025-01-24,3,Hadapsar,HAD_J01,600,37,40
2025-01-24,3,Viman Nagar,VIM_J01,450,30,30
2025-01-24,4,Hinjewadi,HIN_J01,660,48,44
2025-01-24,4,Kothrud,KOT_J01,270,51,18
2025-01-24,4,Swargate,SWA_J01,525,53,35
2025-01-24,4,Koregaon Park,KOR_J01,210,56,14
2025-01-24,4,Hadapsar,HAD_J01,210,59,14
2025-01-24,4,Viman Nagar,VIM_J01,375,36,25
2025-01-24,5,Hinjewadi,HIN_J01,390,35,26
2025-01-24,5,Kothrud,KOT_J01,405,44,27
2025-01-24,5,Swargate,SWA_J01,180,33,12
2025-01-24,5,Koregaon Park,KOR_J01,480,53,32
2025-01-24,5,Hadapsar,HAD_J01,225,52,15
2025-01-24,5,Viman Nagar,VIM_J01,705,36,47
2025-01-24,6,Hinjewadi,HIN_J01,660,43,44
2025-01-24,6,Kothrud,KOT_J01,615,39,41
2025-01-24,6,Swargate,SWA_J01,285,46,19
2025-01-24,6,Koregaon Park,KOR_J01,390,48,26
2025-01-24,6,Hadapsar,HAD_J01,555,35,37
2025-01-24,6,Viman Nagar,VIM_J01,705,54,47
2025-01-24,7,Hinjewadi,HIN_J01,165,53,11
2025-01-24,7,Kothrud,KOT_J01,180,39,12
2025-01-24,7,Swargate,SWA_J01,480,55,32
2025-01-24,7,Koregaon Park,KOR_J01,375,33,25
2025-01-24,7,Hadapsar,HAD_J01,705,37,47
2025-01-24,7,Viman Nagar,VIM_J01,735,49,49
2025-01-24,8,Hinjewadi,HIN_J01,420,56,28
2025-01-24,8,Kothrud,KOT_J01,225,59,15
2025-01-24,8,Swargate,SWA_J01,420,43,28
2025-01-24,8,Koregaon Park,KOR_J01,315,55,21
2025-01-24,8,Hadapsar,HAD_J01,645,59,43
2025-01-24,8,Viman Nagar,VIM_J01,735,38,49
2025-01-24,9,Hinjewadi,HIN_J01,1365,10,91
2025-01-24,9,Kothrud,KOT_J01,390,48,26
2025-01-24,9,Swargate,SWA_J01,600,43,40
2025-01-24,9,Koregaon Park,KOR_J01,495,56,33
2025-01-24,9,Hadapsar,HAD_J01,1485,7,99
2025-01-24,9,Viman Nagar,VIM_J01,210,45,14
2025-01-24,10,Hinjewadi,HIN_J01,1470,9,98
2025-01-24,10,Kothrud,KOT_J01,180,44,12
2025-01-24,10,Swargate,SWA_J01,420,47,28
2025-01-24,10,Koregaon Park,KOR_J01,405,51,27
2025-01-24,10,Hadapsar,HAD_J01,1350,5,90
2025-01-24,10,Viman Nagar,VIM_J01,510,30,34
2025-01-24,11,Hinjewadi,HIN_J01,1395,11,93
2025-01-24,11,Kothrud,KOT_J01,480,51,32
2025-01-24,11,Swargate,SWA_J01,420,51,28
2025-01-24,11,Koregaon Park,KOR_J01,570,56,38
2025-01-24,11,Hadapsar,HAD_J01,1305,8,87
2025-01-24,11,Viman Nagar,VIM_J01,150,55,10
2025-01-24,12,Hinjewadi,HIN_J01,555,40,37
2025-01-24,12,Kothrud,KOT_J01,450,37,30
2025-01-24,12,Swargate,SWA_J01,480,33,32
2025-01-24,12,Koregaon Park,KOR_J01,630,36,42
2025-01-24,12,Hadapsar,HAD_J01,270,40,18
2025-01-24,12,Viman Nagar,VIM_J01,660,49,44
2025-01-24,13,Hinjewadi,HIN_J01,600,31,40
2025-01-24,13,Kothrud,KOT_J01,645,41,43
2025-01-24,13,Swargate,SWA_J01,180,32,12
2025-01-24,13,Koregaon Park,KOR_J01,375,31,25
2025-01-24,13,Hadapsar,HAD_J01,690,59,46
2025-01-24,13,Viman Nagar,VIM_J01,585,32,39
2025-01-24,14,Hinjewadi,HIN_J01,165,51,11
2025-01-24,14,Kothrud,KOT_J01,645,37,43
2025-01-24,14,Swargate,SWA_J01,615,41,41
2025-01-24,14,Koregaon Park,KOR_J01,285,34,19
2025-01-24,14,Hadapsar,HAD_J01,600,53,40
2025-01-24,14,Viman Nagar,VIM_J01,465,51,31
2025-01-24,15,Hinjewadi,HIN_J01,660,50,44
2025-01-24,15,Kothrud,KOT_J01,540,53,36
2025-01-24,15,Swargate,SWA_J01,585,40,39
2025-01-24,15,Koregaon Park,KOR_J01,315,43,21
2025-01-24,15,Hadapsar,HAD_J01,645,30,43
2025-01-24,15,Viman Nagar,VIM_J01,405,47,27
2025-01-24,16,Hinjewadi,HIN_J01,390,41,26
2025-01-24,16,Kothrud,KOT_J01,735,52,49
2025-01-24,16,Swargate,SWA_J01,390,42,26
2025-01-24,16,Koregaon Park,KOR_J01,405,46,27
2025-01-24,16,Hadapsar,HAD_J01,735,53,49
2025-01-24,16,Viman Nagar,VIM_J01,495,47,33
2025-01-24,17,Hinjewadi,HIN_J01,405,54,27
2025-01-24,17,Kothrud,KOT_J01,555,57,37
2025-01-24,17,Swargate,SWA_J01,585,50,39
2025-01-24,17,Koregaon Park,KOR_J01,210,36,14
2025-01-24,17,Hadapsar,HAD_J01,375,39,25
2025-01-24,17,Viman Nagar,VIM_J01,705,36,47
2025-01-24,18,Hinjewadi,HIN_J01,1425,5,95
2025-01-24,18,Kothrud,KOT_J01,225,39,15
2025-01-24,18,Swargate,SWA_J01,420,53,28
2025-01-24,18,Koregaon Park,KOR_J01,240,50,16
2025-01-24,18,Hadapsar,HAD_J01,1290,7,86
2025-01-24,18,Viman Nagar,VIM_J01,630,50,42
2025-01-24,19,Hinjewadi,HIN_J01,1350,11,90
2025-01-24,19,Kothrud,KOT_J01,660,58,44
2025-01-24,19,Swargate,SWA_J01,360,56,24
2025-01-24,19,Koregaon Park,KOR_J01,360,31,24
2025-01-24,19,Hadapsar,HAD_J01,1365,5,91
2025-01-24,19,Viman Nagar,VIM_J01,675,36,45
2025-01-24,20,Hinjewadi,HIN_J01,1350,11,90
2025-01-24,20,Kothrud,KOT_J01,405,51,27
2025-01-24,20,Swargate,SWA_J01,210,47,14
2025-01-24,20,Koregaon Park,KOR_J01,225,42,15
2025-01-24,20,Hadapsar,HAD_J01,1290,6,86
2025-01-24,20,Viman Nagar,VIM_J01,315,46,21
2025-01-24,21,Hinjewadi,HIN_J01,1290,7,86
2025-01-24,21,Kothrud,KOT_J01,615,49,41
2025-01-24,21,Swargate,SWA_J01,405,42,27
2025-01-24,21,Koregaon Park,KOR_J01,255,41,17
2025-01-24,21,Hadapsar,HAD_J01,1335,5,89
2025-01-24,21,Viman Nagar,VIM_J01,615,46,41
2025-01-24,22,Hinjewadi,HIN_J01,285,52,19
2025-01-24,22,Kothrud,KOT_J01,330,58,22
2025-01-24,22,Swargate,SWA_J01,645,54,43
2025-01-24,22,Koregaon Park,KOR_J01,630,51,42
2025-01-24,22,Hadapsar,HAD_J01,330,49,22
2025-01-24,22,Viman Nagar,VIM_J01,585,48,39
2025-01-24,23,Hinjewadi,HIN_J01,525,45,35
2025-01-24,23,Kothrud,KOT_J01,180,45,12
2025-01-24,23,Swargate,SWA_J01,315,38,21
2025-01-24,23,Koregaon Park,KOR_J01,255,52,17
2025-01-24,23,Hadapsar,HAD_J01,705,43,47
2025-01-24,23,Viman Nagar,VIM_J01,465,34,31
2025-01-25,0,Hinjewadi,HIN_J01,615,32,41
2025-01-25,0,Kothrud,KOT_J01,510,58,34
2025-01-25,0,Swargate,SWA_J01,660,53,44
2025-01-25,0,Koregaon Park,KOR_J01,345,30,23
2025-01-25,0,Hadapsar,HAD_J01,315,41,21
2025-01-25,0,Viman Nagar,VIM_J01,240,36,16
2025-01-25,1,Hinjewadi,HIN_J01,540,54,36
2025-01-25,1,Kothrud,KOT_J01,150,30,10
2025-01-25,1,Swargate,SWA_J01,300,56,20
2025-01-25,1,Koregaon Park,KOR_J01,585,44,39
2025-01-25,1,Hadapsar,HAD_J01,390,46,26
2025-01-25,1,Viman Nagar,VIM_J01,600,59,40
2025-01-25,2,Hinjewadi,HIN_J01,660,54,44
2025-01-25,2,Kothrud,KOT_J01,555,50,37
2025-01-25,2,Swargate,SWA_J01,720,51,48
2025-01-25,2,Koregaon Park,KOR_J01,180,49,12
2025-01-25,2,Hadapsar,HAD_J01,390,48,26
2025-01-25,2,Viman Nagar,VIM_J01,165,58,11
2025-01-25,3,Hinjewadi,HIN_J01,315,46,21
2025-01-25,3,Kothrud,KOT_J01,480,54,32
2025-01-25,3,Swargate,SWA_J01,435,53,29
2025-01-25,3,Koregaon Park,KOR_J01,285,34,19
2025-01-25,3,Hadapsar,HAD_J01,495,36,33
2025-01-25,3,Viman Nagar,VIM_J01,345,51,23
2025-01-25,4,Hinjewadi,HIN_J01,615,36,41
2025-01-25,4,Kothrud,KOT_J01,315,59,21
2025-01-25,4,Swargate,SWA_J01,270,42,18
2025-01-25,4,Koregaon Park,KOR_J01,675,50,45
2025-01-25,4,Hadapsar,HAD_J01,600,53,40
2025-01-25,4,Viman Nagar,VIM_J01,510,55,34
2025-01-25,5,Hinjewadi,HIN_J01,705,54,47
2025-01-25,5,Kothrud,KOT_J01,390,42,26
2025-01-25,5,Swargate,SWA_J01,585,34,39
2025-01-25,5,Koregaon Park,KOR_J01,735,30,49
2025-01-25,5,Hadapsar,HAD_J01,705,39,47
2025-01-25,5,Viman Nagar,VIM_J01,525,31,35
2025-01-25,6,Hinjewadi,HIN_J01,330,47,22
2025-01-25,6,Kothrud,KOT_J01,360,46,24
2025-01-25,6,Swargate,SWA_J01,210,45,14
2025-01-25,6,Koregaon Park,KOR_J01,555,41,37
2025-01-25,6,Hadapsar,HAD_J01,555,47,37
2025-01-25,6,Viman Nagar,VIM_J01,570,43,38
2025-01-25,7,Hinjewadi,HIN_J01,450,35,30
2025-01-25,7,Kothrud,KOT_J01,675,35,45
2025-01-25,7,Swargate,SWA_J01,690,52,46
2025-01-25,7,Koregaon Park,KOR_J01,525,35,35
2025-01-25,7,Hadapsar,HAD_J01,645,31,43
2025-01-25,7,Viman Nagar,VIM_J01,360,47,24
2025-01-25,8,Hinjewadi,HIN_J01,465,32,31
2025-01-25,8,Kothrud,KOT_J01,720,32,48
2025-01-25,8,Swargate,SWA_J01,300,42,20
2025-01-25,8,Koregaon Park,KOR_J01,510,33,34
2025-01-25,8,Hadapsar,HAD_J01,660,54,44
2025-01-25,8,Viman Nagar,VIM_J01,540,40,36
2025-01-25,9,Hinjewadi,HIN_J01,525,57,35
2025-01-25,9,Kothrud,KOT_J01,600,35,40
2025-01-25,9,Swargate,SWA_J01,270,52,18
2025-01-25,9,Koregaon Park,KOR_J01,720,54,48
2025-01-25,9,Hadapsar,HAD_J01,480,30,32
2025-01-25,9,Viman Nagar,VIM_J01,225,54,15
2025-01-25,10,Hinjewadi,HIN_J01,600,32,40
2025-01-25,10,Kothrud,KOT_J01,630,39,42
2025-01-25,10,Swargate,SWA_J01,645,35,43
2025-01-25,10,Koregaon Park,KOR_J01,495,36,33
2025-01-25,10,Hadapsar,HAD_J01,195,44,13
2025-01-25,10,Viman Nagar,VIM_J01,150,46,10
2025-01-25,11,Hinjewadi,HIN_J01,480,42,32
2025-01-25,11,Kothrud,KOT_J01,330,39,22
2025-01-25,11,Swargate,SWA_J01,630,55,42
2025-01-25,11,Koregaon Park,KOR_J01,180,36,12
2025-01-25,11,Hadapsar,HAD_J01,225,48,15
2025-01-25,11,Viman Nagar,VIM_J01,540,49,36
2025-01-25,12,Hinjewadi,HIN_J01,540,56,36
2025-01-25,12,Kothrud,KOT_J01,720,42,48
2025-01-25,12,Swargate,SWA_J01,450,34,30
2025-01-25,12,Koregaon Park,KOR_J01,210,35,14
2025-01-25,12,Hadapsar,HAD_J01,615,37,41
2025-01-25,12,Viman Nagar,VIM_J01,330,39,22
2025-01-25,13,Hinjewadi,HIN_J01,300,47,20
2025-01-25,13,Kothrud,KOT_J01,300,56,20
2025-01-25,13,Swargate,SWA_J01,495,47,33
2025-01-25,13,Koregaon Park,KOR_J01,420,44,28
2025-01-25,13,Hadapsar,HAD_J01,420,33,28
2025-01-25,13,Viman Nagar,VIM_J01,585,59,39
2025-01-25,14,Hinjewadi,HIN_J01,360,32,24
2025-01-25,14,Kothrud,KOT_J01,510,38,34
2025-01-25,14,Swargate,SWA_J01,615,48,41
2025-01-25,14,Koregaon Park,KOR_J01,555,41,37
2025-01-25,14,Hadapsar,HAD_J01,180,30,12
2025-01-25,14,Viman Nagar,VIM_J01,330,44,22
2025-01-25,15,Hinjewadi,HIN_J01,420,51,28
2025-01-25,15,Kothrud,KOT_J01,660,56,44
2025-01-25,15,Swargate,SWA_J01,270,35,18
2025-01-25,15,Koregaon Park,KOR_J01,210,35,14
2025-01-25,15,Hadapsar,HAD_J01,315,38,21
2025-01-25,15,Viman Nagar,VIM_J01,720,43,48
2025-01-25,16,Hinjewadi,HIN_J01,495,45,33
2025-01-25,16,Kothrud,KOT_J01,630,40,42
2025-01-25,16,Swargate,SWA_J01,480,47,32
2025-01-25,16,Koregaon Park,KOR_J01,240,48,16
2025-01-25,16,Hadapsar,HAD_J01,675,47,45
2025-01-25,16,Viman Nagar,VIM_J01,510,32,34
2025-01-25,17,Hinjewadi,HIN_J01,570,32,38
2025-01-25,17,Kothrud,KOT_J01,465,57,31
2025-01-25,17,Swargate,SWA_J01,255,42,17
2025-01-25,17,Koregaon Park,KOR_J01,210,58,14
2025-01-25,17,Hadapsar,HAD_J01,600,44,40
2025-01-25,17,Viman Nagar,VIM_J01,705,36,47
2025-01-25,18,Hinjewadi,HIN_J01,735,49,49
2025-01-25,18,Kothrud,KOT_J01,645,44,43
2025-01-25,18,Swargate,SWA_J01,675,58,45
2025-01-25,18,Koregaon Park,KOR_J01,390,43,26
2025-01-25,18,Hadapsar,HAD_J01,240,51,16
2025-01-25,18,Viman Nagar,VIM_J01,735,40,49
2025-01-25,19,Hinjewadi,HIN_J01,720,39,48
2025-01-25,19,Kothrud,KOT_J01,270,41,18
2025-01-25,19,Swargate,SWA_J01,690,54,46
2025-01-25,19,Koregaon Park,KOR_J01,345,38,23
2025-01-25,19,Hadapsar,HAD_J01,735,45,49
2025-01-25,19,Viman Nagar,VIM_J01,195,52,13
2025-01-25,20,Hinjewadi,HIN_J01,195,54,13
2025-01-25,20,Kothrud,KOT_J01,405,52,27
2025-01-25,20,Swargate,SWA_J01,240,34,16
2025-01-25,20,Koregaon Park,KOR_J01,240,41,16
2025-01-25,20,Hadapsar,HAD_J01,690,32,46
2025-01-25,20,Viman Nagar,VIM_J01,450,51,30
2025-01-25,21,Hinjewadi,HIN_J01,315,52,21
2025-01-25,21,Kothrud,KOT_J01,645,51,43
2025-01-25,21,Swargate,SWA_J01,465,56,31
2025-01-25,21,Koregaon Park,KOR_J01,1140,11,76
2025-01-25,21,Hadapsar,HAD_J01,570,59,38
2025-01-25,21,Viman Nagar,VIM_J01,480,53,32
2025-01-25,22,Hinjewadi,HIN_J01,540,34,36
2025-01-25,22,Kothrud,KOT_J01,600,35,40
2025-01-25,22,Swargate,SWA_J01,180,49,12
2025-01-25,22,Koregaon Park,KOR_J01,1305,14,87
2025-01-25,22,Hadapsar,HAD_J01,570,46,38
2025-01-25,22,Viman Nagar,VIM_J01,660,55,44
2025-01-25,23,Hinjewadi,HIN_J01,540,42,36
2025-01-25,23,Kothrud,KOT_J01,480,45,32
2025-01-25,23,Swargate,SWA_J01,465,36,31
2025-01-25,23,Koregaon Park,KOR_J01,1140,16,76
2025-01-25,23,Hadapsar,HAD_J01,540,35,36
2025-01-25,23,Viman Nagar,VIM_J01,225,53,15
2025-01-26,0,Hinjewadi,HIN_J01,270,49,18
2025-01-26,0,Kothrud,KOT_J01,285,40,19
2025-01-26,0,Swargate,SWA_J01,360,40,24
2025-01-26,0,Koregaon Park,KOR_J01,390,35,26
2025-01-26,0,Hadapsar,HAD_J01,165,56,11
2025-01-26,0,Viman Nagar,VIM_J01,600,44,40
2025-01-26,1,Hinjewadi,HIN_J01,495,53,33
2025-01-26,1,Kothrud,KOT_J01,450,44,30
2025-01-26,1,Swargate,SWA_J01,480,54,32
2025-01-26,1,Koregaon Park,KOR_J01,570,37,38
2025-01-26,1,Hadapsar,HAD_J01,315,47,21
2025-01-26,1,Viman Nagar,VIM_J01,285,55,19
2025-01-26,2,Hinjewadi,HIN_J01,420,42,28
2025-01-26,2,Kothrud,KOT_J01,630,35,42
2025-01-26,2,Swargate,SWA_J01,660,48,44
2025-01-26,2,Koregaon Park,KOR_J01,555,46,37
2025-01-26,2,Hadapsar,HAD_J01,645,55,43
2025-01-26,2,Viman Nagar,VIM_J01,210,56,14
2025-01-26,3,Hinjewadi,HIN_J01,630,40,42
2025-01-26,3,Kothrud,KOT_J01,705,51,47
2025-01-26,3,Swargate,SWA_J01,270,44,18
2025-01-26,3,Koregaon Park,KOR_J01,600,58,40
2025-01-26,3,Hadapsar,HAD_J01,585,41,39
2025-01-26,3,Viman Nagar,VIM_J01,180,36,12
2025-01-26,4,Hinjewadi,HIN_J01,150,47,10
2025-01-26,4,Kothrud,KOT_J01,555,48,37
2025-01-26,4,Swargate,SWA_J01,315,45,21
2025-01-26,4,Koregaon Park,KOR_J01,390,31,26
2025-01-26,4,Hadapsar,HAD_J01,450,36,30
2025-01-26,4,Viman Nagar,VIM_J01,495,48,33
2025-01-26,5,Hinjewadi,HIN_J01,555,58,37
2025-01-26,5,Kothrud,KOT_J01,315,43,21
2025-01-26,5,Swargate,SWA_J01,345,51,23
2025-01-26,5,Koregaon Park,KOR_J01,630,39,42
2025-01-26,5,Hadapsar,HAD_J01,585,45,39
2025-01-26,5,Viman Nagar,VIM_J01,645,53,43
2025-01-26,6,Hinjewadi,HIN_J01,690,48,46
2025-01-26,6,Kothrud,KOT_J01,420,37,28
2025-01-26,6,Swargate,SWA_J01,645,47,43
2025-01-26,6,Koregaon Park,KOR_J01,495,46,33
2025-01-26,6,Hadapsar,HAD_J01,360,30,24
2025-01-26,6,Viman Nagar,VIM_J01,255,32,17
2025-01-26,7,Hinjewadi,HIN_J01,180,31,12
2025-01-26,7,Kothrud,KOT_J01,360,38,24
2025-01-26,7,Swargate,SWA_J01,660,32,44
2025-01-26,7,Koregaon Park,KOR_J01,450,53,30
2025-01-26,7,Hadapsar,HAD_J01,480,52,32
2025-01-26,7,Viman Nagar,VIM_J01,450,41,30
2025-01-26,8,Hinjewadi,HIN_J01,585,55,39
2025-01-26,8,Kothrud,KOT_J01,645,49,43
2025-01-26,8,Swargate,SWA_J01,675,43,45
2025-01-26,8,Koregaon Park,KOR_J01,240,56,16
2025-01-26,8,Hadapsar,HAD_J01,660,45,44
2025-01-26,8,Viman Nagar,VIM_J01,435,31,29
2025-01-26,9,Hinjewadi,HIN_J01,240,30,16
2025-01-26,9,Kothrud,KOT_J01,330,57,22
2025-01-26,9,Swargate,SWA_J01,660,32,44
2025-01-26,9,Koregaon Park,KOR_J01,285,37,19
2025-01-26,9,Hadapsar,HAD_J01,510,58,34
2025-01-26,9,Viman Nagar,VIM_J01,495,34,33
2025-01-26,10,Hinjewadi,HIN_J01,345,45,23
2025-01-26,10,Kothrud,KOT_J01,645,50,43
2025-01-26,10,Swargate,SWA_J01,525,30,35
2025-01-26,10,Koregaon Park,KOR_J01,495,33,33
2025-01-26,10,Hadapsar,HAD_J01,525,41,35
2025-01-26,10,Viman Nagar,VIM_J01,270,40,18
2025-01-26,11,Hinjewadi,HIN_J01,630,46,42
2025-01-26,11,Kothrud,KOT_J01,165,49,11
2025-01-26,11,Swargate,SWA_J01,525,38,35
2025-01-26,11,Koregaon Park,KOR_J01,480,53,32
2025-01-26,11,Hadapsar,HAD_J01,615,34,41
2025-01-26,11,Viman Nagar,VIM_J01,585,52,39
2025-01-26,12,Hinjewadi,HIN_J01,600,36,40
2025-01-26,12,Kothrud,KOT_J01,225,38,15
2025-01-26,12,Swargate,SWA_J01,210,41,14
2025-01-26,12,Koregaon Park,KOR_J01,615,50,41
2025-01-26,12,Hadapsar,HAD_J01,450,48,30
2025-01-26,12,Viman Nagar,VIM_J01,315,59,21
2025-01-26,13,Hinjewadi,HIN_J01,720,39,48
2025-01-26,13,Kothrud,KOT_J01,570,52,38
2025-01-26,13,Swargate,SWA_J01,285,43,19
2025-01-26,13,Koregaon Park,KOR_J01,555,31,37
2025-01-26,13,Hadapsar,HAD_J01,570,50,38
2025-01-26,13,Viman Nagar,VIM_J01,645,47,43
2025-01-26,14,Hinjewadi,HIN_J01,240,58,16
2025-01-26,14,Kothrud,KOT_J01,600,47,40
2025-01-26,14,Swargate,SWA_J01,435,32,29
2025-01-26,14,Koregaon Park,KOR_J01,600,35,40
2025-01-26,14,Hadapsar,HAD_J01,300,36,20
2025-01-26,14,Viman Nagar,VIM_J01,480,34,32
2025-01-26,15,Hinjewadi,HIN_J01,360,39,24
2025-01-26,15,Kothrud,KOT_J01,630,36,42
2025-01-26,15,Swargate,SWA_J01,435,37,29
2025-01-26,15,Koregaon Park,KOR_J01,675,30,45
2025-01-26,15,Hadapsar,HAD_J01,225,43,15
2025-01-26,15,Viman Nagar,VIM_J01,435,43,29
2025-01-26,16,Hinjewadi,HIN_J01,555,40,37
2025-01-26,16,Kothrud,KOT_J01,450,34,30
2025-01-26,16,Swargate,SWA_J01,195,46,13
2025-01-26,16,Koregaon Park,KOR_J01,465,44,31
2025-01-26,16,Hadapsar,HAD_J01,330,37,22
2025-01-26,16,Viman Nagar,VIM_J01,390,46,26
2025-01-26,17,Hinjewadi,HIN_J01,405,58,27
2025-01-26,17,Kothrud,KOT_J01,345,57,23
2025-01-26,17,Swargate,SWA_J01,255,40,17
2025-01-26,17,Koregaon Park,KOR_J01,525,39,35
2025-01-26,17,Hadapsar,HAD_J01,450,43,30
2025-01-26,17,Viman Nagar,VIM_J01,375,59,25
2025-01-26,18,Hinjewadi,HIN_J01,195,54,13
2025-01-26,18,Kothrud,KOT_J01,675,30,45
2025-01-26,18,Swargate,SWA_J01,435,35,29
2025-01-26,18,Koregaon Park,KOR_J01,585,46,39
2025-01-26,18,Hadapsar,HAD_J01,315,34,21
2025-01-26,18,Viman Nagar,VIM_J01,255,37,17
2025-01-26,19,Hinjewadi,HIN_J01,360,31,24
2025-01-26,19,Kothrud,KOT_J01,240,33,16
2025-01-26,19,Swargate,SWA_J01,450,43,30
2025-01-26,19,Koregaon Park,KOR_J01,645,39,43
2025-01-26,19,Hadapsar,HAD_J01,210,34,14
2025-01-26,19,Viman Nagar,VIM_J01,360,58,24
2025-01-26,20,Hinjewadi,HIN_J01,450,34,30
2025-01-26,20,Kothrud,KOT_J01,450,54,30
2025-01-26,20,Swargate,SWA_J01,435,55,29
2025-01-26,20,Koregaon Park,KOR_J01,345,55,23
2025-01-26,20,Hadapsar,HAD_J01,150,45,10
